,0
34219,975215
34220,931666
34221,931667
34222,931668
34223,975216
34224,975217
34225,975218
34226,931669
34227,931670
34228,931671
34229,975219
34230,975220
34231,975221
34232,931672
34233,931673
34234,931674
34235,975222
34236,975223
34237,975224
34238,931675
34239,975225
34240,931676
34241,975226
34242,931677
34243,975227
34244,931678
34245,931679
34246,931680
34247,975228
34248,975229
34249,975230
34250,931681
34251,975231
34252,931682
34253,931683
34254,975232
34255,975233
34256,931684
34257,931685
34258,931686
34259,931687
34260,975234
34261,975235
34262,975236
34263,975237
34264,931688
34265,975238
34266,931689
34267,931690
34268,975239
34269,975240
34270,931691
34271,931692
34272,975241
34273,975242
34274,931693
34275,975243
34276,931694
34277,975244
34278,931695
34279,975245
34280,931696
34281,931697
34282,975246
34283,975247
34284,931698
34285,975248
34286,931699
34287,975249
34288,931700
34289,931701
34290,975250
34291,975251
34292,931702
34293,931703
34294,931704
34295,931705
34296,975252
34297,975253
34298,975254
34299,975255
34300,931706
34301,975256
34302,931707
34303,975257
34304,931708
34305,931709
34306,975258
34307,975259
34308,931710
34309,931711
34310,931712
34311,931713
34312,931714
34313,975260
34314,975261
34315,975262
34316,975263
34317,975264
34318,931715
34319,931716
34320,931717
34321,975265
34322,975266
34323,975267
34324,931718
34325,975268
34326,931719
34327,931720
34328,975269
34329,975270
34330,931721
34331,975271
34332,931722
34333,931723
34334,975272
34335,975273
34336,931724
34337,931725
34338,975274
34339,975275
34340,931726
34341,931727
34342,975276
34343,975277
34344,931728
34345,931729
34346,975278
34347,975279
34348,931730
34349,931731
34350,975280
34351,975281
34352,931732
34353,931733
34354,931734
34355,931735
34356,975282
34357,975283
34358,975284
34359,975285
34360,931736
34361,975286
34362,931737
34363,931738
34364,975287
34365,975288
34366,931739
34367,931740
34368,931741
34369,975289
34370,975290
34371,975291
34372,931742
34373,975292
34374,931743
34375,975293
34376,931744
34377,975294
34378,931745
34379,975295
34380,931746
34381,975296
34382,931747
34383,975297
34384,931748
34385,931749
34386,975298
34387,975299
34388,931750
34389,931751
34390,931752
34391,975300
34392,975301
34393,975302
34394,931753
34395,975303
34396,931754
34397,975304
34398,931755
34399,931756
34400,975305
34401,975306
34402,931757
34403,975307
34404,931758
34405,975308
34406,931759
34407,931760
34408,931761
34409,975309
34410,975310
34411,975311
34412,931762
34413,931763
34414,975312
34415,975313
34416,931764
34417,975314
34418,931765
34419,931766
34420,931767
34421,975315
34422,975316
34423,975317
34424,931768
34425,975318
34426,931769
34427,931770
34428,931771
34429,931772
34430,975319
34431,975320
34432,975321
34433,975322
34434,931773
34435,975323
34436,931774
34437,975324
34438,931775
34439,931776
34440,931777
34441,975325
34442,975326
34443,975327
34444,931778
34445,975328
34446,931779
34447,931780
34448,931781
34449,931782
34450,975329
34451,975330
34452,975331
34453,975332
34454,931783
34455,931784
34456,931785
34457,975333
34458,975334
34459,975335
34460,931786
34461,931787
34462,975336
34463,975337
34464,931788
34465,931789
34466,931790
34467,931791
34468,975338
34469,975339
34470,975340
34471,975341
34472,931792
34473,931793
34474,931794
34475,975342
34476,975343
34477,975344
34478,931795
34479,975345
34480,931796
34481,931797
34482,975346
34483,975347
34484,931798
34485,931799
34486,975348
34487,975349
34488,931800
34489,975350
34490,931801
34491,931802
34492,931803
34493,931804
34494,975351
34495,975352
34496,975353
34497,975354
34498,931805
34499,975355
34500,931806
34501,975356
34502,931807
34503,931808
34504,975357
34505,975358
34506,931809
34507,931810
34508,975359
34509,975360
34510,931811
34511,975361
34512,931812
34513,975362
34514,931813
34515,975363
34516,931814
34517,975364
34518,931815
34519,975365
34520,931816
34521,975366
34522,931817
34523,975367
34524,931818
34525,931819
34526,931820
34527,975368
34528,975369
34529,975370
34530,931821
34531,975371
34532,931822
34533,931823
34534,975372
34535,975373
34536,931824
34537,931825
34538,975374
34539,975375
34540,931826
34541,931827
34542,931828
34543,931829
34544,975376
34545,975377
34546,975378
34547,975379
34548,931830
34549,975380
34550,931831
34551,975381
34552,931832
34553,931833
34554,931834
34555,931835
34556,931836
34557,975382
34558,975383
34559,975384
34560,975385
34561,975386
34562,931837
34563,975387
34564,931838
34565,931839
34566,975388
34567,975389
34568,931840
34569,931841
34570,975390
34571,975391
34572,931842
34573,931843
34574,931844
34575,931845
34576,931846
34577,975392
34578,975393
34579,975394
34580,975395
34581,975396
34582,931847
34583,975397
34584,931848
34585,975398
34586,931849
34587,975399
34588,931850
34589,975400
34590,931851
34591,975401
34592,931852
34593,931853
34594,975402
34595,975403
34596,931854
34597,975404
34598,931855
34599,975405
34600,931856
34601,975406
34602,931857
34603,931858
34604,975407
34605,975408
34606,931859
34607,975409
34608,931860
34609,931861
34610,975410
34611,975411
34612,931862
34613,975412
34614,931863
34615,975413
34616,931864
34617,931865
34618,931866
34619,975414
34620,975415
34621,975416
34622,931867
34623,931868
34624,931869
34625,931870
34626,931871
34627,975417
34628,975418
34629,975419
34630,975420
34631,975421
34632,931872
34633,975422
34634,931873
34635,931874
34636,975423
34637,975424
34638,931875
34639,975425
34640,931876
34641,931877
34642,931878
34643,975426
34644,975427
34645,975428
34646,931879
34647,975429
34648,931880
34649,931881
34650,931882
34651,975430
34652,975431
34653,975432
34654,931883
34655,931884
34656,975433
34657,975434
34658,931885
34659,931886
34660,931887
34661,931888
34662,931889
34663,931890
34664,975435
34665,975436
34666,975437
34667,975438
34668,975439
34669,975440
34670,931891
34671,975441
34672,931892
34673,931893
34674,975442
34675,975443
34676,931894
34677,931895
34678,975444
34679,975445
34680,931896
34681,931897
34682,931898
34683,975446
34684,975447
34685,975448
34686,931899
34687,931900
34688,975449
34689,975450
34690,931901
34691,931902
34692,931903
34693,975451
34694,975452
34695,975453
34696,931904
34697,931905
34698,975454
34699,975455
34700,931906
34701,975456
34702,931907
34703,975457
34704,931908
34705,975458
34706,931909
34707,975459
34708,931910
34709,931911
34710,975460
34711,975461
34712,931912
34713,931913
34714,975462
34715,975463
34716,931914
34717,931915
34718,975464
34719,975465
34720,931916
34721,975466
34722,931917
34723,975467
34724,931918
34725,931919
34726,975468
34727,975469
34728,931920
34729,931921
34730,975470
34731,975471
34732,931922
34733,975472
34734,931923
34735,975473
34736,931924
34737,931925
34738,975474
34739,975475
34740,931926
34741,931927
34742,931928
34743,931929
34744,931930
34745,931931
34746,931932
34747,975476
34748,975477
34749,975478
34750,975479
34751,975480
34752,975481
34753,975482
34754,931933
34755,931934
34756,975483
34757,975484
34758,931935
34759,931936
34760,931937
34761,975485
34762,975486
34763,975487
34764,931938
34765,931939
34766,975488
34767,975489
34768,931940
34769,931941
34770,931942
34771,931943
34772,931944
34773,975490
34774,975491
34775,975492
34776,975493
34777,975494
34778,931945
34779,931946
34780,975495
34781,975496
34782,931947
34783,975497
34784,931948
34785,931949
34786,931950
34787,975498
34788,975499
34789,975500
34790,931951
34791,931952
34792,931953
34793,975501
34794,975502
34795,975503
34796,931954
34797,931955
34798,931956
34799,931957
34800,931958
34801,975504
34802,975505
34803,975506
34804,975507
34805,975508
34806,931959
34807,931960
34808,975509
34809,975510
34810,931961
34811,931962
34812,931963
34813,975511
34814,975512
34815,975513
34816,931964
34817,975514
34818,931965
34819,931966
34820,975515
34821,975516
34822,931967
34823,931968
34824,931969
34825,931970
34826,975517
34827,975518
34828,975519
34829,975520
34830,931971
34831,931972
34832,931973
34833,975521
34834,975522
34835,975523
34836,931974
34837,931975
34838,975524
34839,975525
34840,931976
34841,975526
34842,931977
34843,931978
34844,931979
34845,975527
34846,975528
34847,975529
34848,931980
34849,975530
34850,931981
34851,931982
34852,975531
34853,975532
34854,931983
34855,975533
34856,931984
34857,931985
34858,975534
34859,975535
34860,931986
34861,931987
34862,931988
34863,931989
34864,975536
34865,975537
34866,975538
34867,975539
34868,931990
34869,975540
34870,931991
34871,931992
34872,975541
34873,975542
34874,931993
34875,931994
34876,931995
34877,975543
34878,975544
34879,975545
34880,931996
34881,931997
34882,975546
34883,975547
34884,931998
34885,975548
34886,931999
34887,932000
34888,932001
34889,975549
34890,975550
34891,975551
34892,932002
34893,932003
34894,932004
34895,932005
34896,932006
34897,932007
34898,932008
34899,975552
34900,975553
34901,975554
34902,975555
34903,975556
34904,975557
34905,975558
34906,932009
34907,932010
34908,975559
34909,975560
34910,932011
34911,975561
34912,932012
34913,932013
34914,975562
34915,975563
34916,932014
34917,975564
34918,932015
34919,932016
34920,932017
34921,975565
34922,975566
34923,975567
34924,932018
34925,975568
34926,932019
34927,975569
34928,932020
34929,975570
34930,932021
34931,932022
34932,932023
34933,975571
34934,975572
34935,975573
34936,932024
34937,975574
34938,932025
34939,975575
34940,932026
34941,975576
34942,932027
34943,975577
34944,932028
34945,975578
34946,932029
34947,975579
34948,932030
34949,975580
34950,932031
34951,975581
34952,932032
34953,932033
34954,975582
34955,975583
34956,932034
34957,932035
34958,975584
34959,975585
34960,932036
34961,932037
34962,975586
34963,975587
34964,932038
34965,975588
34966,932039
34967,932040
34968,932041
34969,975589
34970,975590
34971,975591
34972,932042
34973,975592
34974,932043
34975,932044
34976,975593
34977,975594
34978,932045
34979,932046
34980,975595
34981,975596
34982,932047
34983,975597
34984,932048
34985,975598
34986,932049
34987,975599
34988,932050
34989,932051
34990,932052
34991,932053
34992,975600
34993,975601
34994,975602
34995,975603
34996,932054
34997,975604
34998,932055
34999,975605
35000,932056
35001,932057
35002,932058
35003,975606
35004,975607
35005,975608
35006,932059
35007,932060
35008,975609
35009,975610
35010,932061
35011,975611
35012,932062
35013,975612
35014,932063
35015,975613
35016,932064
35017,932065
35018,932066
35019,975614
35020,975615
35021,975616
35022,932067
35023,932068
35024,932069
35025,932070
35026,932071
35027,975617
35028,975618
35029,975619
35030,975620
35031,975621
35032,932072
35033,975622
35034,932073
35035,975623
35036,932074
35037,932075
35038,932076
35039,932077
35040,932078
35041,975624
35042,975625
35043,975626
35044,975627
35045,975628
35046,932079
35047,975629
35048,932080
35049,975630
35050,932081
35051,932082
35052,975631
35053,975632
35054,932083
35055,975633
35056,932084
35057,975634
35058,932085
35059,932086
35060,932087
35061,975635
35062,975636
35063,975637
35064,932088
35065,975638
35066,932089
35067,932090
35068,975639
35069,975640
35070,932091
35071,932092
35072,932093
35073,975641
35074,975642
35075,975643
35076,932094
35077,975644
35078,932095
35079,932096
35080,975645
35081,975646
35082,932097
35083,932098
35084,975647
35085,975648
35086,932099
35087,975649
35088,932100
35089,932101
35090,975650
35091,975651
35092,932102
35093,975652
35094,932103
35095,975653
35096,932104
35097,932105
35098,975654
35099,975655
35100,932106
35101,932107
35102,932108
35103,932109
35104,975656
35105,975657
35106,975658
35107,975659
35108,932110
35109,932111
35110,975660
35111,975661
35112,932112
35113,975662
35114,932113
35115,975663
35116,932114
35117,932115
35118,932116
35119,932117
35120,932118
35121,975664
35122,975665
35123,975666
35124,975667
35125,975668
35126,932119
35127,975669
35128,932120
35129,932121
35130,975670
35131,975671
35132,932122
35133,932123
35134,975672
35135,975673
35136,932124
35137,975674
35138,932125
35139,975675
35140,932126
35141,932127
35142,932128
35143,975676
35144,975677
35145,975678
35146,932129
35147,975679
35148,932130
35149,975680
35150,932131
35151,975681
35152,932132
35153,932133
35154,975682
35155,975683
35156,932134
35157,975684
35158,932135
35159,932136
35160,975685
35161,975686
35162,932137
35163,975687
35164,932138
35165,975688
35166,932139
35167,932140
35168,975689
35169,975690
35170,932141
35171,975691
35172,932142
35173,932143
35174,932144
35175,932145
35176,975692
35177,975693
35178,975694
35179,975695
35180,932146
35181,975696
35182,932147
35183,932148
35184,975697
35185,975698
35186,932149
35187,932150
35188,975699
35189,975700
35190,932151
35191,932152
35192,975701
35193,975702
35194,932153
35195,932154
35196,975703
35197,975704
35198,932155
35199,975705
35200,932156
35201,932157
35202,975706
35203,975707
35204,932158
35205,975708
35206,932159
35207,975709
35208,932160
35209,975710
35210,932161
35211,932162
35212,975711
35213,975712
35214,932163
35215,975713
35216,932164
35217,932165
35218,932166
35219,975714
35220,975715
35221,975716
35222,932167
35223,975717
35224,932168
35225,975718
35226,932169
35227,932170
35228,932171
35229,932172
35230,932173
35231,932174
35232,975719
35233,975720
35234,975721
35235,975722
35236,975723
35237,975724
35238,932175
35239,975725
35240,932176
35241,932177
35242,975726
35243,975727
35244,932178
35245,932179
35246,932180
35247,975728
35248,975729
35249,975730
35250,932181
35251,932182
35252,975731
35253,975732
35254,932183
35255,975733
35256,932184
35257,932185
35258,975734
35259,975735
35260,932186
35261,975736
35262,932187
35263,932188
35264,975737
35265,975738
35266,932189
35267,975739
35268,932190
35269,932191
35270,932192
35271,975740
35272,975741
35273,975742
35274,932193
35275,932194
35276,932195
35277,932196
35278,932197
35279,975743
35280,975744
35281,975745
35282,975746
35283,975747
35284,932198
35285,975748
35286,932199
35287,932200
35288,932201
35289,932202
35290,975749
35291,975750
35292,975751
35293,975752
35294,932203
35295,975753
35296,932204
35297,932205
35298,975754
35299,975755
35300,932206
35301,932207
35302,932208
35303,932209
35304,975756
35305,975757
35306,975758
35307,975759
35308,932210
35309,932211
35310,975760
35311,975761
35312,932212
35313,975762
35314,932213
35315,932214
35316,975763
35317,975764
35318,932215
35319,932216
35320,975765
35321,975766
35322,932217
35323,932218
35324,932219
35325,975767
35326,975768
35327,975769
35328,932220
35329,932221
35330,975770
35331,975771
35332,932222
35333,932223
35334,975772
35335,975773
35336,932224
35337,975774
35338,932225
35339,975775
35340,932226
35341,932227
35342,932228
35343,932229
35344,975776
35345,975777
35346,975778
35347,975779
35348,932230
